VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,date,DATE,PRCP,TMIN,TMAX
2,1/15/16 20:16,1/15/16 20:29,1,1.88,-73.98020172,40.74871826,1,-73.98758698,40.72867584,1,10,0.5,0.5,1.7,0,13,1/15/16,1/15/16 0:00,0,34,51
1,2/12/16 14:35,2/12/16 14:56,1,2.1,-74.00004578,40.72187042,1,-73.98830414,40.74354553,1,13.5,0,0.5,2.85,0,17.15,2/12/16,2/12/16 0:00,0,15,27
1,1/10/16 11:11,1/10/16 11:34,1,6.8,-73.97045135,40.79935837,1,-73.98566437,40.72792435,1,23,0,0.5,4.75,0,28.55,1/10/16,1/10/16 0:00,1.8,40,59
2,3/14/16 23:04,3/14/16 23:35,1,7.3,-74.00392151,40.70743561,1,-73.98615265,40.7582283,1,26,0.5,0.5,0,0,27.3,3/14/16,3/14/16 0:00,0.29,40,51
2,3/9/16 18:05,3/9/16 18:09,1,0.46,-73.94989777,40.77209091,1,-73.95635223,40.77585983,1,4.5,1,0.5,1.26,0,7.56,3/9/16,3/9/16 0:00,0,44,77
1,1/27/16 23:29,1/27/16 23:47,1,3.1,-73.99150848,40.75404739,1,-73.95352936,40.77116776,1,14.5,0.5,0.5,3.15,0,18.95,1/27/16,1/27/16 0:00,0,34,47
2,2/5/16 5:41,2/5/16 5:45,1,0.92,-73.99138641,40.75706863,1,-73.9804306,40.76043701,1,5,0.5,0.5,1.26,0,7.56,2/5/16,2/5/16 0:00,0.53,31,44
2,2/6/16 0:36,2/6/16 0:46,1,1.19,-73.98589325,40.73117828,1,-73.99649048,40.73777008,1,8,0.5,0.5,2,0,11.3,2/6/16,2/6/16 0:00,0,30,40
2,1/3/16 14:29,1/3/16 14:37,2,1.61,-73.98114777,40.76781082,1,-73.96784973,40.78729248,2,8.5,0,0.5,0,0,9.3,1/3/16,1/3/16 0:00,0,35,45
2,3/11/16 18:11,3/11/16 18:17,1,1.3,-73.98379517,40.77559662,1,-73.97608948,40.79138184,2,6.5,1,0.5,0,0,8.3,3/11/16,3/11/16 0:00,0.06,48,68
1,1/9/16 12:25,1/9/16 12:42,1,2.7,-74.00437927,40.73344421,1,-73.99461365,40.75051498,1,13.5,0,0.5,2.85,0,17.15,1/9/16,1/9/16 0:00,0,40,47
1,2/6/16 12:36,2/6/16 12:46,1,1.9,-73.98155975,40.7783699,1,-74.00261688,40.76066589,2,9.5,0,0.5,0,0,10.3,2/6/16,2/6/16 0:00,0,30,40
2,3/10/16 8:57,3/10/16 9:31,1,4.17,-73.97444153,40.7908783,1,-73.98030853,40.74528503,1,22.5,0,0.5,4.66,0,27.96,3/10/16,3/10/16 0:00,0,63,79
2,2/3/16 17:32,2/3/16 17:59,5,3.09,-73.97015381,40.76161575,1,-73.99241638,40.72541428,1,17.5,1,0.5,0,0,19.3,2/3/16,2/3/16 0:00,0.73,42,59
1,3/1/16 16:01,3/1/16 16:07,1,0.6,-73.9764328,40.75718307,1,-73.98648834,40.76137924,2,5,1,0.5,0,0,6.8,3/1/16,3/1/16 0:00,0,39,52
1,1/4/16 18:53,1/4/16 19:14,2,6.1,-73.97143555,40.79773331,1,-73.98796082,40.73775864,1,21,1,0.5,5.7,0,28.5,1/4/16,1/4/16 0:00,0,14,36
2,3/9/16 14:26,3/9/16 14:42,2,1.34,-73.95327759,40.76776886,1,-73.96871185,40.76115036,1,11,0,0.5,2.36,0,14.16,3/9/16,3/9/16 0:00,0,44,77
2,2/4/16 21:45,2/4/16 21:48,1,0.91,-74.00563049,40.74052811,1,-74.00369263,40.7507782,1,5,0.5,0.5,1.26,0,7.56,2/4/16,2/4/16 0:00,0,44,59
2,2/7/16 14:59,2/7/16 15:11,6,2.91,-74.0131073,40.70172882,1,-74.00640869,40.73971176,1,11.5,0,0.5,2.46,0,14.76,2/7/16,2/7/16 0:00,0,33,47
1,1/9/16 10:39,1/9/16 10:54,1,4.6,-73.98639679,40.72195053,1,-73.92909241,40.70752716,1,16,0,0.5,3.35,0,20.15,1/9/16,1/9/16 0:00,0,40,47
2,2/6/16 12:59,2/6/16 13:07,1,1.24,-73.97499084,40.74752045,1,-73.98669434,40.73963165,2,7.5,0,0.5,0,0,8.3,2/6/16,2/6/16 0:00,0,30,40
2,3/1/16 23:04,3/1/16 23:26,5,8.47,-73.98828888,40.71832275,1,-73.98991394,40.67083359,1,26.5,0.5,0.5,5.56,0,33.36,3/1/16,3/1/16 0:00,0,39,52
1,1/27/16 23:27,1/27/16 23:49,1,3.6,-73.97386169,40.75139999,1,-73.92408752,40.74564362,1,18,0.5,0.5,3.85,0,23.15,1/27/16,1/27/16 0:00,0,34,47
2,3/13/16 20:36,3/13/16 20:43,2,1.29,-73.99478149,40.71841049,1,-73.98132324,40.72521973,2,7,0.5,0.5,0,0,8.3,3/13/16,3/13/16 0:00,0,50,62
1,2/6/16 0:11,2/6/16 0:14,1,0.8,-74.00146484,40.74665451,1,-73.99747467,40.75369263,1,5,0.5,0.5,1.55,0,7.85,2/6/16,2/6/16 0:00,0,30,40
1,1/8/16 10:58,1/8/16 11:08,1,1.4,-73.99454498,40.75043869,1,-73.97893524,40.76269913,1,8.5,0,0.5,2.75,0,12.05,1/8/16,1/8/16 0:00,0,31,46
1,2/12/16 7:56,2/12/16 8:38,2,9.9,-73.87468719,40.77381897,1,-73.97195435,40.75686646,1,33,0,0.5,8,5.54,47.34,2/12/16,2/12/16 0:00,0,15,27
2,2/10/16 21:05,2/10/16 21:22,2,2.26,-73.97952271,40.75268555,1,-73.98918152,40.77441025,1,12,0.5,0.5,2.66,0,15.96,2/10/16,2/10/16 0:00,0.01,31,39
1,3/14/16 7:09,3/14/16 7:15,1,1.2,-73.99092102,40.73959351,1,-73.97491455,40.74179459,1,6,0,0.5,1.5,0,8.3,3/14/16,3/14/16 0:00,0.29,40,51
1,3/2/16 19:26,3/2/16 19:39,1,1.8,-73.98357391,40.7708168,1,-73.97911072,40.75149155,2,10,1,0.5,0,0,11.8,3/2/16,3/2/16 0:00,0.14,29,55
2,3/5/16 18:38,3/5/16 18:50,1,0.97,-73.99121857,40.73233032,1,-73.98918915,40.72301102,2,8.5,0,0.5,0,0,9.3,3/5/16,3/5/16 0:00,0,28,41
2,2/6/16 16:37,2/6/16 16:46,1,1.35,-73.998703,40.74369431,1,-73.99382019,40.73277664,1,7.5,0,0.5,1.66,0,9.96,2/6/16,2/6/16 0:00,0,30,40
1,1/7/16 23:06,1/7/16 23:20,1,3.5,-73.98777771,40.73827362,1,-73.98471069,40.70294571,1,13.5,0.5,0.5,1,0,15.8,1/7/16,1/7/16 0:00,0,31,46
2,3/11/16 16:44,3/11/16 16:57,1,1.04,-73.97769165,40.74966812,1,-73.99221039,40.74925995,1,9.5,1,0.5,1,0,12.3,3/11/16,3/11/16 0:00,0.06,48,68
2,3/10/16 18:28,3/10/16 18:40,1,1.68,-73.99369812,40.74164963,1,-73.99375153,40.7270813,1,9.5,1,0.5,2.26,0,13.56,3/10/16,3/10/16 0:00,0,63,79
2,2/3/16 17:26,2/3/16 17:30,1,0.59,-73.95171356,40.76648331,1,-73.95292664,40.77155685,1,4.5,1,0.5,1,0,7.3,2/3/16,2/3/16 0:00,0.73,42,59
2,3/5/16 14:15,3/5/16 14:23,1,1.29,-73.99404907,40.74146271,1,-73.99053955,40.75515747,1,7,0,0.5,1.95,0,9.75,3/5/16,3/5/16 0:00,0,28,41
2,3/1/16 22:14,3/1/16 22:18,1,0.5,-73.98652649,40.74028397,1,-73.99051666,40.73647308,2,4.5,0.5,0.5,0,0,5.8,3/1/16,3/1/16 0:00,0,39,52
1,2/3/16 14:49,2/3/16 15:18,1,3.3,-73.95967865,40.76940536,1,-73.99552155,40.74403763,1,19,0,0.5,0,0,19.8,2/3/16,2/3/16 0:00,0.73,42,59
1,2/6/16 23:28,2/6/16 23:40,1,1.5,-74.00839233,40.73548508,1,-73.99382019,40.72715759,1,9,0.5,0.5,2.06,0,12.36,2/6/16,2/6/16 0:00,0,30,40
1,2/7/16 1:35,2/7/16 1:39,1,1.2,-73.95246887,40.77230072,1,-73.97157288,40.78204346,2,6,0.5,0.5,0,0,7.3,2/7/16,2/7/16 0:00,0,33,47
2,3/2/16 17:00,3/2/16 18:06,2,11.14,-73.86283875,40.76900101,1,-74.0009079,40.73186874,1,46.5,1,0.5,12.08,0,60.38,3/2/16,3/2/16 0:00,0.14,29,55
1,3/4/16 19:31,3/4/16 19:39,1,1.2,-73.99559784,40.75949478,1,-73.98052216,40.76188278,1,7,1,0.5,1.75,0,10.55,3/4/16,3/4/16 0:00,0.11,30,39
2,2/7/16 2:27,2/7/16 2:44,5,4.98,-73.98342896,40.72288513,1,-73.94052887,40.75200272,1,16.5,0.5,0.5,3.56,0,21.36,2/7/16,2/7/16 0:00,0,33,47
2,3/12/16 23:12,3/13/16 0:12,1,12.49,-73.98423004,40.7597084,1,-73.98540497,40.75893021,1,47.5,0.5,0.5,9.76,0,58.56,3/12/16,3/12/16 0:00,0,40,59
2,3/9/16 19:11,3/9/16 19:14,6,0.64,-73.96447754,40.76488113,1,-73.9566803,40.76824188,2,4.5,1,0.5,0,0,6.3,3/9/16,3/9/16 0:00,0,44,77
2,3/1/16 7:36,3/1/16 8:04,2,5.4,-73.98319244,40.73482132,1,-73.97257996,40.79092026,1,22,0,0.5,4.56,0,27.36,3/1/16,3/1/16 0:00,0,39,52
1,2/6/16 17:38,2/6/16 17:45,2,1,-73.99071503,40.76099777,1,-73.99158478,40.75040817,2,6,0,0.5,0,0,6.8,2/6/16,2/6/16 0:00,0,30,40
2,2/2/16 8:41,2/2/16 8:53,1,1.43,-73.96613312,40.75858688,1,-73.97219849,40.75428391,1,9.5,0,0.5,0,0,10.3,2/2/16,2/2/16 0:00,0,38,50
1,1/2/16 10:54,1/2/16 11:06,1,3.6,-73.98518372,40.74431229,1,-73.94689941,40.78016281,2,13,0,0.5,0,0,13.8,1/2/16,1/2/16 0:00,0,32,40
1,1/3/16 22:00,1/3/16 22:15,1,4.5,-73.98843384,40.75902557,1,-73.96409607,40.80563354,2,15.5,0.5,0.5,0,0,16.8,1/3/16,1/3/16 0:00,0,35,45
2,3/5/16 10:01,3/5/16 10:05,5,0.51,-73.96504974,40.79127884,1,-73.97245789,40.79257965,1,4.5,0,0.5,0,0,5.3,3/5/16,3/5/16 0:00,0,28,41
2,3/25/16 11:28,3/25/16 11:44,5,2.51,-73.98014069,40.77545929,1,-73.95266724,40.78948975,1,12.5,0,0.5,3.32,0,16.62,3/25/16,3/25/16 0:00,0.04,44,72
1,2/3/16 17:25,2/3/16 17:36,1,1.3,-73.96576691,40.76204681,1,-73.98717499,40.77040863,1,8.5,1,0.5,3.05,0,13.35,2/3/16,2/3/16 0:00,0.73,42,59
2,2/12/16 14:27,2/12/16 14:40,6,1.05,-73.98989105,40.74177933,1,-73.99536896,40.75202179,1,9,0,0.5,2.45,0,12.25,2/12/16,2/12/16 0:00,0,15,27
2,2/6/16 14:17,2/6/16 14:22,6,0.81,-73.98741913,40.76197433,1,-73.99854279,40.76344681,2,5,0,0.5,0,0,5.8,2/6/16,2/6/16 0:00,0,30,40
1,1/8/16 18:34,1/8/16 18:34,1,0,-73.7840271,40.64352798,2,-73.78390503,40.64358139,1,52,0,0.5,13.2,0,66,1/8/16,1/8/16 0:00,0,31,46
2,2/12/16 14:33,2/12/16 14:45,2,1.79,-74.00354767,40.71751022,1,-74.00054932,40.73715973,1,9.5,0,0.5,3.09,0,13.39,2/12/16,2/12/16 0:00,0,15,27
2,2/11/16 14:17,2/11/16 14:53,2,3.61,-74.01178741,40.71031189,1,-73.9916687,40.75532913,2,22.5,0,0.5,0,0,23.3,2/11/16,2/11/16 0:00,0,18,31
2,2/4/16 19:15,2/4/16 19:21,6,0.81,-73.97470856,40.73277664,1,-73.97489166,40.7418251,1,6,1,0.5,1.56,0,9.36,2/4/16,2/4/16 0:00,0,44,59
2,2/6/16 13:39,2/6/16 13:56,6,1.81,-74.00823212,40.71512985,1,-73.99401093,40.7245903,2,12,0,0.5,0,0,12.8,2/6/16,2/6/16 0:00,0,30,40
2,2/6/16 2:01,2/6/16 2:16,1,4.61,-73.97846222,40.74117661,1,-73.92451477,40.74254608,1,15.5,0.5,0.5,3.36,0,20.16,2/6/16,2/6/16 0:00,0,30,40
1,2/11/16 7:22,2/11/16 7:34,1,1.9,-73.96813202,40.80050659,1,-73.96656799,40.79942703,2,10,0,0.5,0,0,10.8,2/11/16,2/11/16 0:00,0,18,31
1,2/6/16 9:46,2/6/16 10:05,2,9.3,-73.97180176,40.76539612,1,-73.87322998,40.77441788,1,27.5,0,0.5,5.65,0,33.95,2/6/16,2/6/16 0:00,0,30,40
2,3/4/16 12:14,3/4/16 12:24,1,3.28,-73.97104645,40.79597855,1,-73.98972321,40.76712036,1,12,0,0.5,1.25,0,14.05,3/4/16,3/4/16 0:00,0.11,30,39
1,2/4/16 17:37,2/4/16 17:56,1,2,-73.99085236,40.73641205,1,-73.98073578,40.75997925,1,12.5,1,0.5,2.85,0,17.15,2/4/16,2/4/16 0:00,0,44,59
2,3/6/16 22:42,3/6/16 22:47,1,1.01,-73.98851776,40.76422119,1,-73.98643494,40.75395584,1,5.5,0.5,0.5,1.36,0,8.16,3/6/16,3/6/16 0:00,0,32,44
2,3/5/16 20:31,3/5/16 20:35,1,0.91,-73.97251892,40.79098129,1,-73.96724701,40.80208969,1,5,0.5,0.5,1.26,0,7.56,3/5/16,3/5/16 0:00,0,28,41
2,2/1/16 20:45,2/1/16 20:48,5,0.54,-73.99772644,40.74117661,1,-73.99981689,40.73440552,1,4,0.5,0.5,1,0,6.3,2/1/16,2/1/16 0:00,0.01,44,59
1,2/1/16 11:06,2/1/16 11:22,1,1.9,-73.99404144,40.751194,1,-73.96881866,40.75831985,1,12,0,0.5,2.55,0,15.35,2/1/16,2/1/16 0:00,0.01,44,59
2,3/6/16 0:21,3/6/16 0:38,1,3.67,-74.01012421,40.70351028,1,-73.98980713,40.74693298,2,14,0.5,0.5,0,0,15.3,3/6/16,3/6/16 0:00,0,32,44
1,1/1/16 12:05,1/1/16 12:11,3,2,-73.97562408,40.75785446,1,-73.9588089,40.78335571,1,8,0,0.5,1.2,0,10,1/1/16,1/1/16 0:00,0,34,42
1,2/1/16 21:07,2/1/16 21:53,1,9.7,-73.95904541,40.7834053,1,-73.93736267,40.69596481,1,37.5,0.5,0.5,7.76,0,46.56,2/1/16,2/1/16 0:00,0.01,44,59
2,3/11/16 13:31,3/11/16 14:04,1,5.72,-73.9910965,40.74140167,1,-73.96884155,40.67794037,1,24,0,0.5,4.96,0,29.76,3/11/16,3/11/16 0:00,0.06,48,68
2,3/8/16 21:42,3/8/16 22:02,1,2.43,-73.98487854,40.74457932,1,-73.96673584,40.76243973,1,14,0.5,0.5,3.06,0,18.36,3/8/16,3/8/16 0:00,0,47,67
2,3/3/16 21:22,3/3/16 21:56,2,18,-73.79189301,40.64614105,2,-74.00348663,40.73631668,1,52,0,0.5,14.58,5.54,72.92,3/3/16,3/3/16 0:00,0,26,36
2,3/5/16 18:35,3/5/16 18:47,3,1.35,-74.00550842,40.74913025,1,-74.00314331,40.73427963,1,9,0,0.5,1.96,0,11.76,3/5/16,3/5/16 0:00,0,28,41
2,2/7/16 14:13,2/7/16 14:18,6,0.29,-73.97889709,40.76548004,1,-73.98239899,40.76768875,2,4.5,0,0.5,0,0,5.3,2/7/16,2/7/16 0:00,0,33,47
2,3/11/16 2:50,3/12/16 2:37,1,1.97,-73.98532104,40.72063828,1,-73.98445129,40.74225998,2,9,0.5,0.5,0,0,10.3,3/11/16,3/11/16 0:00,0.06,48,68
1,2/11/16 6:20,2/11/16 6:23,1,0.9,-73.96683502,40.79254913,1,-73.97769165,40.78673553,1,5,0,0.5,1,0,6.8,2/11/16,2/11/16 0:00,0,18,31
2,3/6/16 22:41,3/6/16 22:45,2,0.66,-73.97631073,40.76388168,1,-73.96924591,40.76665878,2,5,0.5,0.5,0,0,6.3,3/6/16,3/6/16 0:00,0,32,44
1,2/4/16 13:45,2/4/16 14:04,1,4.7,-73.95680237,40.77515411,1,-73.98008728,40.73234558,2,17.5,0,0.5,0,0,18.3,2/4/16,2/4/16 0:00,0,44,59
2,3/3/16 8:06,3/3/16 9:25,1,18.59,-73.78185272,40.64477921,2,-73.98898315,40.72200012,1,52,0,0.5,10.56,0,63.36,3/3/16,3/3/16 0:00,0,26,36
2,2/7/16 12:40,2/7/16 12:45,3,0.69,-73.98635864,40.72225952,1,-73.99739075,40.72551346,2,6,0,0.5,0,0,6.8,2/7/16,2/7/16 0:00,0,33,47
2,3/5/16 13:13,3/5/16 13:20,5,0.89,-73.96098328,40.76667023,1,-73.9576416,40.77270889,1,6,0,0.5,0.55,0,7.35,3/5/16,3/5/16 0:00,0,28,41
2,3/9/16 23:24,3/9/16 23:37,1,2.1,-73.99008179,40.73768997,1,-73.98912048,40.75819016,1,10.5,0.5,0.5,0,0,11.8,3/9/16,3/9/16 0:00,0,44,77
2,3/10/16 22:49,3/10/16 23:05,3,3.71,-73.97982788,40.7269516,1,-73.95101166,40.77059937,1,14.5,0.5,0.5,1,0,16.8,3/10/16,3/10/16 0:00,0,63,79
1,3/5/16 19:31,3/5/16 20:10,2,10.9,-73.8729248,40.77415466,1,-73.98654938,40.75802231,1,37,0,0.5,0,5.54,43.34,3/5/16,3/5/16 0:00,0,28,41
1,1/7/16 11:51,1/7/16 11:55,2,0.9,-73.99076843,40.73985291,1,-74.00111389,40.74643326,1,4.5,0,0.5,1.3,0,6.6,1/7/16,1/7/16 0:00,0,31,46
2,2/5/16 19:40,2/5/16 19:55,1,2.54,-74.00128174,40.74167252,1,-74.01094818,40.71625137,1,12.5,1,0.5,1,0,15.3,2/5/16,2/5/16 0:00,0.53,31,44
1,3/3/16 13:35,3/3/16 13:42,2,0.8,0,0,1,0,0,1,6,0,0.5,1.36,0,8.16,3/3/16,3/3/16 0:00,0,26,36
2,1/1/16 23:30,1/1/16 23:41,1,2.03,-73.98259735,40.75902176,1,-74.00257874,40.75001907,1,9.5,0.5,0.5,0,0,10.8,1/1/16,1/1/16 0:00,0,34,42
2,2/1/16 12:21,2/1/16 12:31,1,1.85,-73.95453644,40.76569748,1,-73.97670746,40.7550087,2,8.5,0,0.5,0,0,9.3,2/1/16,2/1/16 0:00,0.01,44,59
2,2/11/16 15:39,2/11/16 15:58,1,2.31,-73.95357513,40.78494644,1,-73.97543335,40.75960159,1,13.5,0,0.5,2.86,0,17.16,2/11/16,2/11/16 0:00,0,18,31
2,3/1/16 0:53,3/1/16 1:11,1,5.84,-73.98480225,40.73641968,1,-73.91139221,40.76826859,1,19,0.5,0.5,4.06,0,24.36,3/1/16,3/1/16 0:00,0,39,52
2,2/4/16 21:11,2/4/16 21:16,1,0.4,-73.96858215,40.77030182,1,-73.97225952,40.76531982,2,4.5,0.5,0.5,0,0,5.8,2/4/16,2/4/16 0:00,0,44,59
2,3/8/16 23:03,3/8/16 23:16,1,2.66,-74.00131989,40.73109818,1,-73.97354889,40.75505829,1,11.5,0.5,0.5,3.2,0,16,3/8/16,3/8/16 0:00,0,47,67
2,3/12/16 15:04,3/12/16 15:13,1,1.49,-74.00684357,40.72993851,1,-73.99188995,40.73852921,1,8,0,0.5,1,0,9.8,3/12/16,3/12/16 0:00,0,40,59
2,2/5/16 23:47,2/6/16 0:14,5,7.65,-73.98898315,40.75862122,1,-73.91821289,40.77426529,1,25,0.5,0.5,0,0,26.3,2/5/16,2/5/16 0:00,0.53,31,44
1,3/4/16 0:13,3/4/16 0:23,1,4.4,-74.00203705,40.71505356,1,-73.9720993,40.74733353,2,14.5,0.5,0.5,0,0,15.8,3/4/16,3/4/16 0:00,0.11,30,39
2,3/1/16 15:31,3/1/16 15:43,1,4.21,-73.97051239,40.79861832,1,-74.00360107,40.75561142,1,15,0,0.5,4.74,0,20.54,3/1/16,3/1/16 0:00,0,39,52
2,3/15/16 9:19,3/15/16 9:36,1,3.71,-73.94442749,40.77982712,1,-73.98139954,40.7461853,1,14.5,0,0.5,2.55,0,17.85,3/15/16,3/15/16 0:00,0,44,57
1,2/4/16 6:29,2/4/16 6:37,1,1.4,-73.99230957,40.72481155,1,-74.0042038,40.70736694,1,7.5,0,0.5,1,0,9.3,2/4/16,2/4/16 0:00,0,44,59
1,1/6/16 14:29,1/6/16 14:41,1,1.2,-73.95027161,40.80670166,1,-73.95248413,40.79245377,1,9,0,0.5,1,0,10.8,1/6/16,1/6/16 0:00,0,25,41
2,1/2/16 22:26,1/2/16 22:33,1,0.71,-73.99272919,40.75761032,1,-73.98661804,40.76332855,1,6,0.5,0.5,1.46,0,8.76,1/2/16,1/2/16 0:00,0,32,40
2,3/1/16 10:26,3/1/16 10:35,1,1.52,-73.96090698,40.76106262,1,-73.96011353,40.77716064,1,8,0,0.5,1.76,0,10.56,3/1/16,3/1/16 0:00,0,39,52
2,3/5/16 22:30,3/5/16 22:54,2,3.42,-73.99765015,40.71685791,1,-73.96918488,40.75779343,2,17,0.5,0.5,0,0,18.3,3/5/16,3/5/16 0:00,0,28,41
2,3/8/16 11:18,3/8/16 11:36,1,2.11,-73.95074463,40.78321075,1,-73.96869659,40.76440048,1,13,0,0.5,2.76,0,16.56,3/8/16,3/8/16 0:00,0,47,67
1,2/5/16 12:13,2/5/16 12:22,1,1.3,-73.96000671,40.77350998,1,-73.97473145,40.78315735,1,8,0,0.5,1.76,0,10.56,2/5/16,2/5/16 0:00,0.53,31,44
2,2/10/16 19:43,2/10/16 19:51,2,0.81,-73.97383118,40.76190186,1,-73.9836731,40.75769043,2,7,1,0.5,0,0,8.8,2/10/16,2/10/16 0:00,0.01,31,39
2,2/1/16 13:03,2/1/16 13:36,1,10.46,-73.8732605,40.7739563,1,-73.9750061,40.75896072,1,33,0,0.5,0,5.54,39.34,2/1/16,2/1/16 0:00,0.01,44,59
2,3/5/16 3:55,3/5/16 3:59,2,0.68,-73.98947144,40.72613907,1,-73.99107361,40.71831894,1,4.5,0.5,0.5,1,0,6.8,3/5/16,3/5/16 0:00,0,28,41
1,2/4/16 15:36,2/4/16 15:49,1,2.1,-73.97896576,40.75118256,1,-73.98873901,40.72594452,2,10.5,0,0.5,0,0,11.3,2/4/16,2/4/16 0:00,0,44,59
2,3/10/16 7:14,3/10/16 8:05,1,11.06,-73.8707962,40.77373123,1,-73.97884369,40.75992966,1,38,0,0.5,4,5.54,48.34,3/10/16,3/10/16 0:00,0,63,79
1,1/10/16 10:26,1/10/16 10:54,1,6.7,-73.94760132,40.68029404,1,-74.02213287,40.63092041,1,25.5,0,0.5,1.5,0,27.8,1/10/16,1/10/16 0:00,1.8,40,59
1,2/3/16 22:02,2/3/16 22:17,1,3.9,-73.98968506,40.72933578,1,-73.99775696,40.69364929,1,14,0.5,0.5,3.8,0,19.1,2/3/16,2/3/16 0:00,0.73,42,59
2,2/6/16 18:07,2/6/16 18:11,3,0.53,-73.99559021,40.72660828,1,-74.0012207,40.7202301,1,4.5,0,0.5,1.06,0,6.36,2/6/16,2/6/16 0:00,0,30,40
2,1/2/16 22:39,1/2/16 22:56,1,2.21,-73.99121094,40.73249054,1,-73.98175049,40.75788879,2,12.5,0.5,0.5,0,0,13.8,1/2/16,1/2/16 0:00,0,32,40
2,2/7/16 17:23,2/7/16 17:31,2,1.81,-73.95954132,40.77724838,1,-73.98447418,40.78243637,1,8,0,0.5,1.76,0,10.56,2/7/16,2/7/16 0:00,0,33,47
1,1/7/16 19:43,1/7/16 19:46,1,0.3,-73.98888397,40.74349594,1,-73.98911285,40.73942947,1,3.5,0.5,0.5,0.95,0,5.75,1/7/16,1/7/16 0:00,0,31,46
1,3/4/16 12:51,3/4/16 13:25,1,10.8,-73.98065186,40.74965668,1,-73.86450958,40.77009201,1,34,0,0.5,8.7,0,43.5,3/4/16,3/4/16 0:00,0.11,30,39
2,1/2/16 14:40,1/2/16 14:46,1,1.05,-73.96742249,40.7565918,1,-73.97145081,40.76517868,1,6,0,0.5,2.04,0,8.84,1/2/16,1/2/16 0:00,0,32,40
1,2/12/16 17:06,2/12/16 17:22,1,3.4,-73.99738312,40.74701691,1,-73.97663879,40.78809357,1,13.5,1,0.5,3.05,0,18.35,2/12/16,2/12/16 0:00,0,15,27
2,3/1/16 9:19,3/1/16 9:27,5,0.94,-73.99047852,40.73471832,1,-73.98969269,40.74504089,1,7,0,0.5,1.56,0,9.36,3/1/16,3/1/16 0:00,0,39,52
1,1/27/16 23:07,1/27/16 23:19,1,3.3,-74.01593781,40.71551514,1,-73.99143982,40.74662781,1,13,0.5,0.5,2.85,0,17.15,1/27/16,1/27/16 0:00,0,34,47
2,3/1/16 7:03,3/1/16 7:16,1,2.8,-73.96942139,40.80033112,1,-73.98265839,40.76403809,1,12,0,0.5,3.84,0,16.64,3/1/16,3/1/16 0:00,0,39,52
1,2/7/16 1:20,2/7/16 1:24,1,1.1,-74.0056839,40.74200439,1,-74.00210571,40.73443604,2,5.5,0.5,0.5,0,0,6.8,2/7/16,2/7/16 0:00,0,33,47
1,2/5/16 20:36,2/5/16 20:59,1,4.9,-73.96205139,40.81074524,1,-73.96720886,40.75749207,1,18.5,0.5,0.5,3.95,0,23.75,2/5/16,2/5/16 0:00,0.53,31,44
2,3/14/16 15:55,3/14/16 16:53,1,17.98,-73.77680206,40.64587021,2,-73.97342682,40.75553131,1,52,0,0.5,11.67,5.54,70.01,3/14/16,3/14/16 0:00,0.29,40,51
2,2/2/16 9:47,2/2/16 10:06,2,2.72,-73.9849472,40.73955917,1,-74.00928497,40.72968674,2,14.5,0,0.5,0,0,15.3,2/2/16,2/2/16 0:00,0,38,50
1,2/12/16 3:47,2/12/16 3:55,2,2.5,-74.00388336,40.74184799,1,-73.97618866,40.76414108,2,9.5,0.5,0.5,0,0,10.8,2/12/16,2/12/16 0:00,0,15,27
1,1/5/16 7:05,1/5/16 7:14,1,1.7,-73.98595428,40.74093246,1,-73.98008728,40.76081467,1,8,0,0.5,1.6,0,10.4,1/5/16,1/5/16 0:00,0,11,29
2,1/1/16 0:42,1/1/16 1:00,2,3.48,-73.97821045,40.77878189,1,-74.00578308,40.74533844,1,14.5,0.5,0.5,3.16,0,18.96,1/1/16,1/1/16 0:00,0,34,42
1,3/5/16 21:48,3/5/16 22:02,1,2.9,-73.98278809,40.74806595,1,-73.95327759,40.7798233,1,12,0.5,0.5,2.66,0,15.96,3/5/16,3/5/16 0:00,0,28,41
2,3/8/16 8:12,3/8/16 8:26,1,2.22,-73.97894287,40.78760147,1,-73.98164368,40.7619133,2,11,0,0.5,0,0,11.8,3/8/16,3/8/16 0:00,0,47,67
1,3/5/16 17:39,3/5/16 17:45,1,1.1,-73.94886017,40.78178787,1,-73.95307159,40.7679863,2,6.5,0,0.5,0,0,7.3,3/5/16,3/5/16 0:00,0,28,41
1,1/9/16 21:32,1/9/16 21:44,1,1.2,-73.98368073,40.74078369,1,-73.99225616,40.72497177,1,9,0.5,0.5,2.05,0,12.35,1/9/16,1/9/16 0:00,0,40,47
2,3/14/16 17:55,3/14/16 18:06,1,1.52,-73.98783875,40.74393082,1,-74.00604248,40.74008179,1,9,1,0.5,2.16,0,12.96,3/14/16,3/14/16 0:00,0.29,40,51
2,2/11/16 20:03,2/11/16 20:17,3,1.99,-73.99102783,40.75112152,1,-73.97425079,40.76483154,1,11,0.5,0.5,1,0,13.3,2/11/16,2/11/16 0:00,0,18,31
